,source,target,weight
20519,1727,1875,0.1
20520,2611,2077,0.3
20521,17,191,0.1
20522,1631,1456,0.1
20523,2891,1907,0.5
20524,2778,2876,0.1
20525,42,40,0.2
20526,20,334,0.1
20527,4798,4413,0.3
20528,3320,2587,0.2
20529,1275,1293,0.6
20530,451,474,0.1
20531,2125,2128,0.2
20532,2007,2260,0.3
20533,98,142,0.1
20534,1310,5526,0.1
20535,3670,3780,0.1
20536,2832,2580,0.5
20537,45,209,0.1
20538,4530,4449,0.1
20539,2283,2020,0.5
20540,1862,1860,0.1
20541,1201,1200,0.1
20542,2508,165,0.1
20543,864,4798,-1.0
20544,3719,4578,-1.0
20545,867,1216,1.0
20546,2218,3635,-0.8
20547,2106,2065,0.3
20548,2451,2434,0.1
20549,159,6,0.3
20550,4559,1803,0.2
20551,1176,26,0.5
20552,120,599,0.2
20553,2544,2023,0.1
20554,2821,195,-0.1
20555,98,2819,-0.2
20556,3253,2845,0.1
20557,2153,1756,0.1
20558,379,721,0.1
20559,4920,3160,0.1
20560,1764,4642,0.1
20561,139,1647,0.1
20562,10,3,0.8
20563,3503,1624,0.1
20564,213,68,0.1
20565,2920,26,0.2
20566,104,42,0.1
20567,1981,2624,-1.0
20568,2279,3659,0.1
20569,0,34,0.3
20570,1227,1053,1.0
20571,5512,3275,0.1
20572,2876,3728,0.1
20573,59,60,0.8
20574,4890,4792,0.1
20575,1631,1513,0.1
20576,2020,4083,0.1
20577,5,3,0.2
20578,3646,5752,0.2
20579,177,175,0.1
20580,1344,2662,-1.0
20581,3910,1275,0.1
20582,4801,4698,0.3
20583,2675,2672,0.1
20584,1866,2570,0.2
20585,3379,3728,0.7
20586,2587,3167,0.4
20587,1354,587,0.1
20588,2361,10,0.2
20589,3898,1698,-0.1
20590,1987,1478,0.2
20591,2077,1230,0.1
20592,2587,3848,0.4
20593,2748,2781,0.1
20594,169,42,0.3
20595,4444,4947,-0.5
20596,1344,1512,0.1
20597,3690,4095,0.1
20598,1718,2432,0.1
20599,2537,2020,-0.4
20600,2720,4219,0.1
20601,5667,3631,0.2
20602,0,441,0.1
20603,3857,4385,0.1
20604,4879,2062,0.2
20605,1981,2391,0.1
20606,3062,3305,0.1
20607,3683,3710,-1.0
20608,2726,2592,0.1
20609,1935,26,0.1
20610,4206,5864,0.1
20611,740,786,0.3
20612,1764,1965,0.2
20613,2077,5111,-1.0
20614,0,494,0.5
20615,3974,3659,1.0
20616,4470,4115,0.2
20617,1113,1002,0.1
20618,5568,5433,0.1
20619,4220,3573,0.1
20620,1764,1539,0.1
20621,139,18,0.5
20622,2580,2972,0.1
20623,106,361,0.3
20624,1521,302,0.2
20625,1723,1687,0.4
20626,455,646,0.3
20627,4590,1764,-1.0
20628,0,158,0.8
20629,269,1104,-1.0
20630,29,3,0.1
20631,2587,3391,0.2
20632,30,1372,0.1
20633,981,979,0.1
20634,1149,1260,0.1
20635,977,2822,0.4
20636,2672,1981,0.5
20637,3747,506,0.1
20638,399,164,0.1
20639,852,70,0.1
20640,993,4528,0.1
20641,459,75,0.4
20642,6,1344,0.2
20643,3958,2938,0.2
20644,26,3200,0.1
20645,1690,1742,0.2
20646,3294,0,1.0
20647,3564,5431,0.1
20648,3432,26,0.1
20649,0,482,0.2
20650,2214,3623,0.1
20651,3396,5687,0.8
20652,2043,1853,0.5
20653,5037,3696,0.1
20654,2065,2195,0.1
20655,4479,2545,0.1
20656,1456,4092,0.2
20657,3627,18,0.5
20658,1521,98,0.5
20659,3465,3552,0.6
20660,2006,41,0.3
20661,1813,2592,0.3
20662,1629,2020,0.6
20663,1300,1276,0.1
20664,1853,1719,0.1
20665,1293,3577,0.1
20666,4845,4115,0.3
20667,623,5,0.2
20668,132,185,0.1
20669,1166,841,1.0
20670,1893,2602,0.3
20671,1853,2670,0.1
20672,5444,5613,0.1
20673,4153,3378,0.1
20674,2839,3189,0.1
20675,3593,3895,0.1
20676,30,50,0.1
20677,1321,1875,-0.1
20678,3317,3838,0.1
20679,1628,1354,0.2
20680,1707,1736,0.1
20681,1891,864,0.2
20682,4403,3814,0.1
20683,3248,3289,0.1
20684,2587,3126,0.1
20685,269,1893,0.1
20686,82,75,0.4
20687,3924,2256,0.2
20688,170,98,0.2
20689,3776,1873,0.1
20690,4604,3248,0.1
20691,217,297,0.5
20692,734,1496,0.1
20693,2130,3052,0.1
20694,26,1397,0.1
20695,1610,69,0.3
20696,2738,2204,0.1
20697,3946,4098,0.1
20698,1211,1121,0.1
20699,3473,2587,0.1
20700,4921,26,0.5
20701,3284,1764,0.1
20702,3656,3655,1.0
20703,5741,1998,0.1
20704,1514,2354,0.1
20705,3128,3126,0.1
20706,4901,4452,0.5
20707,3727,26,0.1
20708,4338,4401,0.1
20709,30,3205,0.1
20710,3289,3271,0.1
20711,3438,2793,0.1
20712,953,132,0.1
20713,428,1380,0.2
20714,2505,1981,0.2
20715,2938,5382,0.1
20716,4092,1965,0.3
20717,1685,18,0.1
20718,10,385,0.2
20719,3606,4115,0.1
20720,986,791,0.9
20721,2020,3573,0.3
20722,1011,408,0.5
20723,1540,1998,0.1
20724,232,1093,0.1
20725,4584,4413,0.1
20726,1887,864,0.1
20727,1907,3825,0.4
20728,1764,2533,0.1
20729,864,313,0.2
20730,2587,2444,0.1
20731,45,3659,0.1
20732,2020,5578,0.3
20733,108,4094,0.1
20734,204,205,0.2
20735,4323,4403,0.1
20736,3659,2077,0.1
20737,2884,3150,0.3
20738,2093,2151,0.1
20739,2589,1718,1.0
20740,1891,1945,0.2
20741,313,97,1.0
20742,2545,3759,0.1
20743,1970,1921,0.5
20744,623,1025,0.1
20745,2884,4312,0.1
20746,3857,4381,0.2
20747,2182,2160,0.1
20748,2790,2810,-0.1
20749,3579,4115,0.1
20750,240,3555,0.3
20751,1571,1522,0.5
20752,385,1500,-1.0
20753,1012,84,0.2
20754,2587,3702,0.2
20755,3580,176,0.2
20756,1832,1644,0.5
20757,454,436,0.1
20758,0,499,0.1
20759,3391,1369,0.1
20760,5550,5429,0.1
20761,1053,1347,0.1
20762,1697,815,0.3
20763,3062,4630,0.1
20764,4135,1293,0.1
20765,4115,4427,0.1
20766,3126,2247,0.1
20767,26,2940,0.1
20768,1907,3012,0.2
20769,1211,587,0.1
20770,2338,3668,-1.0
20771,1962,1725,0.4
20772,1981,2745,0.2
20773,1985,163,0.1
20774,3898,3452,0.2
20775,1160,385,0.7
20776,3533,2587,0.3
20777,4444,5363,0.1
20778,163,165,0.2
20779,926,1063,0.1
20780,1486,1500,-0.1
20781,2214,4008,0.1
20782,2077,5068,-1.0
20783,4334,3838,0.1
20784,4681,3573,0.1
20785,4931,4866,0.1
20786,98,170,0.1
20787,3154,3649,0.1
20788,3248,1764,0.1
20789,2555,3032,0.1
20790,4608,4607,0.1
20791,2096,1144,0.3
20792,4210,4548,0.1
20793,269,1629,-0.5
20794,388,216,0.1
20795,243,132,0.2
20796,506,14,0.2
20797,385,436,0.1
20798,3062,2783,0.1
20799,3800,1764,0.4
20800,5062,5259,0.2
20801,1344,2653,-1.0
20802,2077,5337,-0.1
20803,3503,3550,0.1
20804,2077,2062,0.1
20805,646,703,0.1
20806,637,676,0.9
20807,1723,1718,0.5
20808,1966,1875,0.1
20809,1981,3526,0.2
20810,2072,2007,0.1
20811,2630,2486,0.1
20812,864,1901,0.2
20813,3282,3975,0.1
20814,514,591,0.2
20815,2433,2848,0.1
20816,3548,3496,0.3
20817,28,770,0.1
20818,3379,3638,0.1
20819,2295,2371,0.1
20820,264,445,0.1
20821,1610,594,0.2
20822,2077,5139,-0.2
20823,2077,2347,0.1
20824,1571,2264,0.1
20825,4000,26,0.1
20826,26,1957,0.1
20827,3032,45,0.1
20828,3910,4219,0.3
20829,209,776,0.2
20830,2384,1839,0.1
20831,0,1898,0.2
20832,4114,4021,0.2
20833,1764,1865,0.7
20834,1306,1420,0.2
20835,4366,4373,0.2
20836,244,1051,0.1
20837,4372,4639,-1.0
20838,5607,26,1.0
20839,2077,4096,0.1
20840,1981,2788,0.4
20841,2587,4955,0.1
20842,55,81,0.3
20843,1310,1707,-0.3
20844,1698,1717,0.1
20845,4951,26,0.1
20846,1756,1764,0.1
20847,5797,4413,0.1
20848,1090,1144,0.3
20849,977,2204,0.2
20850,4823,2264,0.1
20851,26,396,0.1
20852,1739,1276,0.1
20853,4109,3573,0.2
20854,2084,5467,0.1
20855,10,1610,0.3
20856,4206,5705,0.1
20857,2247,3474,0.1
20858,2698,2669,0.2
20859,1541,1545,0.2
20860,112,159,0.1
20861,4115,2288,0.2
20862,3910,4428,0.1
20863,3160,4798,0.1
20864,1540,505,0.1
20865,864,4604,0.1
20866,506,4471,0.1
20867,1666,1522,0.5
20868,2070,264,0.1
20869,4413,1764,0.1
20870,551,2218,0.1
20871,3718,4571,-1.0
20872,4216,3700,0.2
20873,1754,26,0.1
20874,4019,1907,0.1
20875,2464,2493,0.5
20876,1938,1907,0.1
20877,482,41,0.1
20878,1354,2530,-0.1
20879,3372,98,-0.1
20880,1981,3362,0.1
20881,2839,2843,0.1
20882,2420,2511,0.1
20883,4559,5427,0.1
20884,1576,1756,0.2
20885,2432,2654,0.5
20886,2076,190,0.1
20887,2467,1981,0.2
20888,2065,1540,0.3
20889,1689,2185,0.1
20890,1647,2890,0.1
20891,4940,4937,0.8
20892,1541,1902,0.1
20893,4004,2354,0.3
20894,1901,1756,0.1
20895,3631,4115,0.1
20896,2374,2347,0.1
20897,1814,1725,-1.0
20898,1344,1530,0.1
20899,3646,5609,-0.1
20900,3104,26,0.2
20901,864,4984,0.1
20902,4760,4697,0.2
20903,2882,2884,0.1
20904,75,977,0.1
20905,2852,2369,0.1
20906,2884,3456,0.1
20907,368,429,0.1
20908,2119,4697,0.1
20909,1230,73,0.3
20910,1226,170,0.2
20911,2077,2903,0.2
20912,1310,5680,0.1
20913,2915,2707,0.1
20914,4583,4593,0.1
20915,183,226,0.1
20916,2587,688,0.3
20917,1269,495,0.1
20918,1700,1640,0.2
20919,3910,5222,0.1
20920,2037,1859,0.1
20921,2338,4604,0.1
20922,3356,4115,0.2
20923,3838,1853,0.2
20924,6,407,0.3
20925,4123,3631,0.4
20926,5378,3646,-0.1
20927,1764,2018,-0.2
20928,3910,5709,0.1
20929,105,2405,0.5
20930,4227,4115,0.1
20931,1354,1742,0.1
20932,499,1774,0.1
20933,228,260,0.4
20934,2134,2037,0.1
20935,1640,1522,0.5
20936,4683,4206,0.1
20937,591,606,0.2
20938,1192,591,0.2
20939,3145,2587,0.1
20940,514,971,0.2
20941,902,52,0.2
20942,3266,18,0.5
20943,2635,2418,0.1
20944,1240,1902,0.1
20945,3573,3723,0.1
20946,2043,1771,0.1
20947,28,103,0.2
20948,4235,3819,0.1
20949,591,132,0.1
20950,206,26,0.1
20951,2183,2245,0.1
20952,4092,5113,0.1
20953,1344,1592,0.1
20954,1887,1903,0.1
20955,2077,0,0.5
20956,4974,4980,0.1
20957,5382,5387,0.1
20958,5204,4521,0.1
20959,3007,1907,0.2
20960,5309,4127,0.1
20961,1585,3380,0.1
20962,60,78,0.2
20963,3564,5531,0.1
20964,3668,3715,-1.0
20965,1321,864,-0.1
20966,1907,4229,0.1
20967,1814,0,1.0
20968,1354,1522,0.8
20969,5545,2876,0.3
20970,10,1983,0.3
20971,763,19,0.1
20972,3470,3728,0.1
20973,3751,5496,0.1
20974,1,15,0.5
20975,355,2255,0.2
20976,2545,2354,0.3
20977,4206,1718,0.2
20978,1748,10,0.1
20979,4903,4435,0.1
20980,3413,4815,0.1
20981,4444,5382,-0.1
20982,84,127,0.1
20983,1011,499,0.1
20984,2996,1876,0.1
20985,3838,3456,0.1
20986,4299,3631,0.2
20987,1310,26,0.2
20988,3150,3692,0.1
20989,1947,506,0.1
20990,1565,313,0.3
20991,2949,4171,0.1
20992,1819,1725,0.1
20993,3910,5512,0.1
20994,26,2943,0.1
20995,1011,184,0.1
20996,4092,3282,0.1
20997,584,3832,0.1
20998,4577,4586,0.1
20999,2328,2953,0.3
21000,926,806,0.1
21001,1794,1947,0.2
21002,3180,2953,0.5
21003,3368,4115,0.1
21004,967,1015,0.2
21005,2040,2045,0.1
21006,182,229,0.1
21007,2778,1354,0.2
21008,3032,960,0.1
21009,505,1902,-0.5
21010,2047,1981,0.1
21011,226,612,0.1
21012,4577,4639,-1.0
21013,1306,993,0.2
21014,2077,5060,-1.0
21015,5221,3638,0.1
21016,4610,3019,0.1
21017,4083,4369,0.1
21018,1863,1938,-1.0
21019,3646,1321,-0.2
21020,2902,2602,0.1
21021,2505,2790,0.1
21022,1275,230,0.1
21023,2892,2884,0.1
21024,4090,977,0.2
21025,412,121,0.1
21026,1310,44,-0.1
21027,1310,2218,-1.0
21028,1911,26,0.1
21029,1907,2674,0.3
21030,1276,1293,0.5
21031,3540,2839,1.0
21032,1643,1725,0.2
21033,5431,86,0.1
21034,1718,4206,0.3
21035,5259,5062,0.2
21036,2354,2295,0.1
21037,6,27,0.3
21038,2266,2919,0.1
21039,1971,1875,0.1
21040,2570,3819,0.2
21041,1764,4705,-0.5
21042,2570,2699,0.1
21043,4953,26,0.1
21044,3688,3472,0.1
21045,4593,4598,0.1
21046,4027,2020,0.1
21047,4196,4545,0.1
21048,3631,3786,0.1
21049,3150,3633,0.1
21050,321,5472,0.2
21051,282,6,0.4
21052,571,10,0.1
21053,1839,1160,0.1
21054,321,4092,0.3
21055,183,323,0.1
21056,460,4732,1.0
21057,1354,1430,0.3
21058,4051,4092,0.2
21059,45,684,0.1
21060,1160,1522,0.8
21061,398,0,0.1
21062,2338,499,-0.1
21063,1474,506,0.1
21064,4481,4666,0.1
21065,4115,3579,0.1
21066,3378,2016,0.1
21067,3426,3139,1.0
21068,4115,4480,0.2
21069,2884,2892,0.1
21070,882,1016,0.1
21071,3139,3140,0.1
21072,1512,4323,0.1
21073,5314,3638,0.3
21074,2587,1925,0.1
21075,1160,2119,0.5
21076,1541,2865,0.1
21077,2077,664,-0.2
21078,1800,21,0.7
21079,4768,4206,-0.1
21080,2128,2359,0.2
21081,2539,977,0.4
21082,1500,2016,0.2
21083,3643,3470,0.1
21084,1181,1324,0.3
21085,2125,2344,0.2
21086,2555,1764,0.2
21087,694,791,0.5
21088,2580,2953,0.1
21089,2884,4555,-1.0
21090,424,0,0.1
21091,0,1465,0.1
21092,3062,3872,0.1
21093,1120,480,0.1
21094,1588,506,0.1
21095,1344,987,0.1
21096,4156,3910,0.1
21097,4598,4661,-1.0
21098,4578,3819,-1.0
21099,269,1706,-0.3
21100,98,1276,0.1
21101,2857,2852,0.1
21102,3743,3751,0.3
21103,26,2716,0.1
21104,2140,2071,0.1
21105,850,21,0.1
21106,5397,4833,0.3
21107,2338,3204,-1.0
21108,2077,977,0.3
21109,1797,1666,0.5
21110,589,236,0.1
21111,1541,820,0.1
21112,232,6,0.2
21113,803,734,0.1
21114,645,609,0.1
21115,95,811,0.2
21116,1215,841,0.1
21117,4556,4570,0.1
21118,26,3236,0.1
21119,3759,4206,0.2
21120,45,30,0.1
21121,1857,483,0.1
21122,4584,26,0.1
21123,4788,5378,0.2
21124,3732,1512,0.1
21125,483,505,0.1
21126,1853,2485,0.1
21127,2279,3496,0.1
21128,2527,2658,-1.0
21129,4279,4619,0.1
21130,2248,1830,0.1
21131,4150,3503,0.1
21132,409,6,0.1
21133,864,1585,0.2
21134,2209,1541,0.1
21135,1827,2263,0.1
21136,1057,452,0.2
21137,2166,2171,0.2
21138,4444,69,0.2
21139,606,521,0.1
21140,2727,2803,0.1
21141,2338,4988,-1.0
21142,3302,3150,0.4
21143,2077,3093,0.3
21144,1354,1530,0.3
21145,323,18,0.2
21146,44,264,0.1
21147,3302,1773,0.1
21148,2347,2355,0.1
21149,1571,5001,0.1
21150,4130,3659,1.0
21151,42,169,0.3
21152,2218,3424,-1.0
21153,901,1234,0.1
21154,4416,3820,0.1
21155,2002,2169,0.2
21156,30,2686,0.1
21157,1970,1756,0.3
21158,2295,1840,0.1
21159,4246,4640,0.1
21160,500,10,0.3
21161,1875,2011,0.1
21162,2552,1786,0.1
21163,2632,2587,0.3
21164,1005,42,0.4
21165,664,1293,0.3
21166,404,400,0.1
21167,1344,5,0.5
21168,3371,2587,0.1
21169,4122,165,-0.3
21170,782,1306,0.1
21171,17,1177,0.6
21172,1341,1357,0.1
21173,3168,3555,0.1
21174,3248,2587,0.1
21175,86,5820,-1.0
21176,42,221,0.2
21177,4521,4741,0.9
21178,313,393,0.1
21179,3713,4654,-1.0
21180,2302,3684,-1.0
21181,359,432,-0.6
21182,57,106,0.3
21183,4577,1764,-1.0
21184,3800,4833,0.1
21185,3523,35,0.2
21186,1541,1503,0.1
21187,2839,69,-1.0
21188,3062,4293,0.1
21189,3,2150,0.3
21190,32,137,0.3
21191,2077,5140,-0.2
21192,878,867,0.1
21193,1204,1341,0.2
21194,2472,1310,-0.4
21195,4521,5382,0.1
21196,10,1181,0.1
21197,4434,4469,0.1
21198,1310,5430,0.1
21199,2819,161,-0.1
21200,4504,3566,1.0
21201,2949,2587,0.4
21202,1764,2570,0.3
21203,2140,1800,0.2
21204,3204,2450,0.2
21205,1998,1981,-1.0
21206,3743,4092,0.4
21207,2778,4775,0.1
21208,4275,3623,0.1
21209,2938,4604,0.3
21210,480,379,0.2
21211,1498,1522,0.2
21212,977,4826,0.1
21213,4135,4373,0.2
21214,2338,3294,0.1
21215,165,6,0.1
21216,32,37,0.2
21217,977,4523,0.1
21218,1705,664,0.1
21219,3623,3154,0.1
21220,45,1293,0.1
21221,2247,5477,-1.0
21222,2077,5014,-1.0
21223,5388,5718,0.1
21224,217,221,0.5
21225,644,950,0.1
21226,2272,1853,0.1
21227,3523,3566,0.5
21228,4083,355,1.0
21229,5386,3378,-1.0
21230,1281,1271,0.1
21231,3646,505,0.2
21232,4588,4617,0.1
21233,3571,2587,0.3
21234,1547,1664,0.1
21235,1647,1521,0.3
21236,4578,1764,-1.0
21237,1629,2938,0.1
21238,178,2,0.5
21239,3401,3577,0.1
21240,507,6,0.2
21241,3266,3364,0.2
21242,1981,2628,-1.0
21243,4564,4583,0.1
21244,1512,1531,0.1
21245,3593,3585,0.1
21246,1999,1160,0.4
21247,2065,3080,0.1
21248,4590,4593,0.1
21249,26,5408,0.1
21250,825,714,0.1
21251,2338,5676,0.1
21252,1276,1985,0.1
21253,1718,2589,0.1
21254,4092,4261,0.1
21255,3823,4663,0.1
21256,3819,3040,0.1
21257,4042,3659,0.5
21258,4206,4498,0.1
21259,3713,4588,-1.0
21260,2580,2581,-1.0
21261,3017,2592,0.9
21262,2263,2070,0.1
21263,2587,3534,0.1
21264,3470,2570,0.5
21265,1121,313,0.1
21266,1459,1981,0.1
21267,2247,2150,0.1
21268,2433,2313,0.3
21269,4230,5592,0.3
21270,2592,2735,0.2
21271,1233,1023,0.1
21272,3125,4115,0.5
21273,3646,5719,0.2
21274,684,933,0.2
21275,1624,264,0.5
21276,42,191,0.1
21277,26,4209,0.1
21278,510,2054,0.1
21279,5134,5841,0.1
21280,3910,2016,0.3
21281,2247,506,0.1
21282,796,735,0.1
21283,3751,2128,0.1
21284,1998,5112,-1.0
21285,5797,5859,0.1
21286,3845,10,0.2
21287,2571,3898,0.2
21288,3673,3577,0.1
21289,714,948,0.2
21290,5647,5670,0.8
21291,2111,2087,0.4
21292,217,236,0.4
21293,1935,1629,0.2
21294,6,922,0.1
21295,1624,2307,0.2
21296,1998,1521,0.4
21297,674,952,0.1
21298,30,3369,0.1
21299,1764,2416,0.1
21300,1764,2077,0.2
21301,2500,1568,0.1
21302,1764,365,-0.4
21303,791,201,1.0
21304,5595,5682,0.1
21305,3317,4206,0.1
21306,3719,4593,-1.0
21307,4092,4152,0.1
21308,2338,4051,0.1
21309,3838,406,0.1
21310,5818,5811,0.1
21311,334,947,0.1
21312,3643,3838,0.1
21313,3032,268,0.1
21314,4348,1925,0.1
21315,3310,2587,0.1
21316,1690,1519,0.1
21317,499,4471,0.1
21318,26,1786,0.1
21319,1800,2132,0.1
21320,69,1521,0.1
21321,160,10,0.1
21322,2587,3319,0.1
21323,2271,2070,0.2
21324,4235,4806,0.1
21325,3062,2768,0.1
21326,362,937,0.1
21327,5550,3631,0.1
21328,5711,4206,0.1
21329,5707,4115,0.1
21330,209,731,0.2
21331,2214,2020,0.2
21332,2338,4980,-1.0
21333,4215,4299,0.1
21334,2565,1685,0.3
21335,3093,3944,0.1
21336,3150,1981,0.3
21337,2587,3342,0.4
21338,3751,3942,0.1
21339,176,3566,-1.0
21340,4960,4152,-1.0
21341,3910,5574,0.2
21342,3800,3413,0.1
21343,650,544,0.1
21344,4092,3759,0.4
21345,26,1352,0.1
21346,1011,1769,0.1
21347,2699,506,0.1
21348,3536,3573,0.3
21349,3675,2953,0.1
21350,506,2342,0.1
21351,1689,86,0.3
21352,163,176,0.6
21353,4888,4889,0.1
21354,1981,2487,-1.0
21355,2669,1971,0.7
21356,57,6,0.1
21357,3646,5411,0.1
21358,321,3693,0.7
21359,1681,864,0.1
21360,163,95,0.2
21361,75,81,0.2
21362,4521,4734,0.1
21363,1344,1756,0.1
21364,1057,2025,0.3
21365,3670,3360,0.2
21366,2338,4018,0.1
21367,6,314,0.1
21368,1354,3,0.5
21369,4853,3623,0.1
21370,4674,4200,0.1
21371,782,1814,0.1
21372,1685,5507,0.3
21373,864,5120,-0.2
21374,2570,3800,0.1
21375,2160,2351,0.1
21376,41,5603,-0.1
21377,538,646,0.1
21378,5259,44,-1.0
21379,26,432,-0.1
21380,2632,2969,0.1
21381,264,2247,0.3
21382,6,120,0.1
21383,321,3918,1.0
21384,1573,1240,0.1
21385,264,2050,0.2
21386,591,233,0.1
21387,482,10,0.1
21388,2953,3636,0.1
21389,3905,3904,0.2
21390,1435,26,0.1
21391,4171,3275,0.1
21392,1826,1794,0.2
21393,26,1402,0.1
21394,694,684,0.3
21395,1907,3027,0.1
21396,3339,2587,0.1
21397,2166,1521,0.2
21398,1098,1100,0.3
21399,75,387,0.3
21400,3659,2062,0.1
21401,2709,2701,0.1
21402,429,551,0.1
21403,1276,5,0.5
21404,1853,1844,0.1
21405,1311,1344,-0.5
21406,993,4230,0.3
21407,167,163,0.3
21408,4115,5514,0.1
21409,3,279,0.5
21410,1198,106,0.1
21411,977,3154,0.1
21412,505,2139,-0.5
21413,168,1053,0.1
21414,2016,4279,0.1
21415,5093,4748,0.1
21416,1522,1500,0.1
21417,1579,1344,0.1
21418,3554,4421,0.1
21419,2269,4431,0.2
21420,751,2587,0.5
21421,4455,3546,0.1
21422,1541,497,0.1
21423,86,505,0.3
21424,1231,2592,0.1
21425,2472,1341,-0.1
21426,321,506,0.1
21427,26,2399,0.1
21428,1853,544,0.1
21429,1216,867,1.0
21430,3800,5442,0.1
21431,4235,26,0.1
21432,1764,4608,0.1
21433,1065,867,0.1
21434,502,507,0.2
21435,497,440,0.1
21436,5134,5816,0.1
21437,0,4471,0.1
21438,1124,495,0.1
21439,10,2166,0.6
21440,864,4471,0.2
21441,4444,5751,-1.0
21442,2044,163,0.1
21443,1540,1576,0.1
21444,321,44,-0.7
21445,1890,1698,0.1
21446,483,838,0.1
21447,535,727,0.1
21448,4200,4027,0.2
21449,623,567,0.2
21450,2602,2446,-1.0
21451,2729,26,1.0
21452,1519,1690,0.1
21453,340,105,0.1
21454,3034,2587,0.3
21455,3150,3577,0.1
21456,5521,5502,0.5
21457,2820,4027,0.1
21458,4427,5413,0.1
21459,1571,50,0.2
21460,3540,26,1.0
21461,5707,4444,0.1
21462,591,551,0.1
21463,1804,4559,0.2
21464,3334,26,0.1
21465,1981,1293,0.9
21466,510,4471,0.1
21467,1997,4115,0.1
21468,1764,2638,-1.0
21469,4907,4901,0.1
21470,2146,2605,0.2
21471,3659,4135,0.1
21472,1481,1430,0.1
21473,2338,2446,-0.9
21474,3438,2580,0.1
21475,2953,3010,0.1
21476,3800,0,0.2
21477,2247,385,0.1
21478,1532,1706,0.2
21479,234,3240,0.4
21480,4973,44,-0.2
21481,797,6,0.3
21482,3910,5158,0.2
21483,814,646,0.1
21484,1512,4092,1.0
21485,3379,4936,0.1
21486,310,452,0.2
21487,2664,2665,1.0
21488,946,931,0.4
21489,2119,4292,0.1
21490,1293,1629,0.2
21491,5506,5473,0.1
21492,3123,1907,0.1
21493,3623,3577,0.1
21494,1756,1844,-0.3
21495,1764,2497,-1.0
21496,5778,5355,0.3
21497,234,95,0.1
21498,1643,2884,0.1
21499,217,296,0.3
21500,717,1,0.1
21501,1786,441,0.1
21502,10,734,0.1
21503,5269,4840,-0.1
21504,2761,26,0.1
21505,684,6,0.2
21506,2713,3305,0.8
21507,45,248,0.1
21508,1074,1306,0.1
21509,1456,2110,0.1
21510,67,45,0.1
21511,4518,499,0.3
21512,3456,2884,0.3
21513,3454,2839,0.3
21514,4745,4783,0.1
21515,2587,3032,0.1
21516,1746,1354,-0.1
21517,2765,5413,0.1
21518,2247,1629,-1.0
21519,2848,4465,0.1
21520,2338,5859,0.2
21521,1436,506,0.2
21522,1998,2821,-1.0
21523,482,623,0.2
21524,2062,1877,0.1
21525,2020,2488,-1.0
21526,163,1163,0.1
21527,2800,2433,0.3
21528,2755,2807,0.1
21529,308,343,0.1
21530,1276,1541,0.2
21531,1798,2070,0.1
21532,4202,4115,0.1
21533,122,138,0.1
21534,2433,2483,0.2
21535,2901,646,0.1
21536,1354,124,0.2
21537,3379,4778,-1.0
21538,1756,2096,0.1
21539,3838,4092,0.3
21540,2354,139,0.1
21541,1681,1930,0.1
21542,2053,1240,0.2
21543,1853,1757,0.1
21544,2632,2821,-1.0
21545,964,972,0.3
21546,462,255,0.4
21547,1981,2171,0.4
21548,75,459,0.4
21549,0,95,0.1
21550,3218,3264,1.0
21551,3748,2587,0.1
21552,216,45,0.1
21553,1219,1125,1.0
21554,26,5859,0.1
21555,864,2150,0.2
21556,483,1655,0.1
21557,888,1276,0.1
21558,510,230,0.1
21559,2349,510,0.1
21560,1377,1176,0.5
21561,1757,1276,0.1
21562,5152,5158,0.1
21563,1769,4564,-1.0
21564,3445,3386,0.2
21565,2669,2672,0.7
21566,2218,2992,-0.5
21567,2803,1998,0.2
21568,5354,5251,0.1
21569,2958,4471,0.1
21570,4116,3838,0.1
21571,26,1663,0.1
21572,1344,1447,0.1
21573,2214,2884,0.1
21574,2614,2615,0.9
21575,4778,2247,-1.0
21576,1764,3137,0.1
21577,4608,3621,-1.0
21578,85,0,0.2
21579,3838,4427,0.1
21580,0,120,0.2
21581,2587,240,0.1
21582,3692,2570,0.1
21583,26,4760,0.1
21584,38,10,0.2
21585,2602,3079,0.2
21586,3802,2328,0.2
21587,1310,1521,0.1
21588,3073,2669,-0.5
21589,2077,4194,0.1
21590,454,0,0.1
21591,4337,3819,0.1
21592,2100,2108,0.2
21593,28,2953,0.1
21594,2042,1240,0.3
21595,4803,26,0.5
21596,1354,1459,0.5
21597,26,1790,0.1
21598,2247,3572,0.1
21599,2587,3516,0.5
21600,1306,500,0.1
21601,2545,26,0.1
21602,977,2539,0.1
21603,752,726,0.1
21604,859,3139,0.2
21605,3605,2587,0.1
21606,1121,1208,0.1
21607,3684,3715,-1.0
21608,26,5810,0.1
21609,63,42,0.1
21610,5344,4663,1.0
21611,1783,1276,0.2
21612,4115,1965,0.2
21613,5506,5388,0.2
21614,444,480,0.1
21615,202,1230,0.1
21616,2587,3139,0.3
21617,1,10,0.1
21618,3814,3930,-1.0
21619,4299,4830,0.1
21620,1893,93,0.3
21621,529,605,0.2
21622,1341,1281,0.1
21623,4684,5173,0.1
21624,5039,4954,1.0
21625,977,2354,0.1
21626,5,1981,0.1
21627,2592,1813,0.1
21628,977,4115,0.1
21629,594,113,0.1
21630,1211,1176,0.1
21631,5222,5269,0.2
21632,807,791,0.3
