,source,target,weight
3413,26,3938,0.3
3414,2434,2451,0.1
3415,2570,3800,0.1
3416,176,5049,0.1
3417,2062,2247,0.1
3418,5,85,0.2
3419,276,234,0.1
3420,3699,3659,0.1
3421,3721,691,0.3
3422,4116,864,0.1
3423,977,132,0.1
3424,216,163,0.6
3425,1773,5254,0.1
3426,163,248,0.1
3427,4021,84,0.1
3428,1444,1513,0.1
3429,1394,1746,0.5
3430,2140,4195,0.3
3431,4296,5532,0.1
3432,2884,3628,0.1
3433,3577,3313,0.1
3434,3646,5479,0.4
3435,597,163,0.2
3436,63,3,0.1
3437,3460,4092,0.1
3438,2587,3375,0.3
3439,1764,4604,-0.7
3440,3902,2570,0.1
3441,120,599,0.2
3442,4123,1957,0.1
3443,4759,2338,0.1
3444,1344,1414,0.2
3445,0,465,0.1
3446,2933,1354,0.1
3447,1814,1732,0.1
3448,2062,1764,0.2
3449,1144,466,0.1
3450,26,5043,0.1
3451,5745,4559,0.1
3452,1921,1907,0.1
3453,280,104,0.1
3454,1987,5,0.1
3455,285,613,0.1
3456,977,1459,0.1
3457,2803,2727,0.1
3458,2587,3115,0.1
3459,45,447,0.1
3460,209,159,0.1
3461,187,233,0.1
3462,414,368,0.1
3463,2587,3608,0.1
3464,1981,3470,0.1
3465,2247,2901,0.1
3466,3470,10,0.4
3467,5200,3819,0.1
3468,2016,4153,0.3
3469,5667,549,0.1
3470,1522,1532,0.2
3471,1522,1637,0.1
3472,1158,896,0.1
3473,180,474,0.2
3474,2195,2374,0.1
3475,1013,879,0.1
3476,3727,3590,0.1
3477,1907,2914,0.1
3478,4655,4588,-1.0
3479,579,6,0.2
3480,26,4682,0.1
3481,310,449,0.2
3482,5818,5546,-1.0
3483,385,269,1.0
3484,6,1163,0.1
3485,2707,2778,0.4
3486,864,4915,-1.0
3487,3306,3294,-1.0
3488,198,2587,0.1
3489,10,1748,0.1
3490,4484,2269,0.2
3491,4143,3566,1.0
3492,6,1619,0.1
3493,2077,5284,-0.1
3494,1991,1655,0.1
3495,2587,3208,0.2
3496,26,3572,0.1
3497,132,896,0.3
3498,4661,4653,-1.0
3499,1121,1337,0.1
3500,1505,1719,0.1
3501,159,209,0.1
3502,26,4013,0.1
3503,1907,2906,0.5
3504,607,606,0.1
3505,132,2020,0.1
3506,1725,1306,0.1
3507,4115,2444,0.1
3508,2587,3092,0.2
3509,0,1093,0.1
3510,4891,864,0.1
3511,1629,1685,0.1
3512,1981,2592,0.2
3513,1012,264,0.2
3514,3481,3490,1.0
3515,1585,1432,0.2
3516,1814,1900,0.1
3517,2218,2244,0.3
3518,1850,551,0.1
3519,106,105,0.1
3520,4202,2347,0.4
3521,4316,4373,0.1
3522,26,3729,0.1
3523,26,1410,0.1
3524,1753,1742,0.1
3525,3523,10,0.1
3526,3160,4920,0.1
3527,864,1707,-1.0
3528,26,4964,0.1
3529,106,612,0.1
3530,364,393,0.2
3531,310,432,0.1
3532,5082,3826,0.5
3533,2630,2714,0.9
3534,632,675,0.1
3535,1907,18,0.1
3536,5333,1893,0.1
3537,500,1998,0.1
3538,1176,1443,0.1
3539,1456,1800,0.2
3540,3062,2722,0.1
3541,4809,4783,0.1
3542,379,765,0.1
3543,2070,2322,0.1
3544,1057,1800,0.3
3545,1998,5100,-1.0
3546,4092,5717,0.1
3547,492,127,0.2
3548,1521,2254,0.3
3549,614,628,0.4
3550,233,42,0.3
3551,3032,2949,0.1
3552,2164,864,0.1
3553,4726,1685,0.5
3554,2570,3670,0.2
3555,125,124,0.1
3556,1231,3659,0.5
3557,3391,2128,0.1
3558,4480,2247,0.5
3559,91,79,0.1
3560,2077,5291,-0.1
3561,5819,5825,0.3
3562,13,335,0.2
3563,669,4115,0.2
3564,4921,4964,0.1
3565,10,2504,0.1
3566,1500,1522,0.2
3567,688,1465,0.2
3568,2906,1907,0.8
3569,1485,2269,0.1
3570,2279,2338,0.3
3571,2688,2689,0.3
3572,3062,3853,0.1
3573,4666,4656,-1.0
3574,946,931,0.4
3575,1354,3126,0.1
3576,1009,791,0.2
3577,2247,3150,0.2
3578,1344,1522,0.8
3579,4401,4115,0.1
3580,5269,5279,-1.0
3581,2943,2214,0.1
3582,3464,4025,0.1
3583,26,1497,0.1
3584,1853,1430,0.8
3585,1725,1667,-0.1
3586,217,385,0.6
3587,4413,2347,0.1
3588,190,163,0.2
3589,84,277,0.1
3590,1181,170,0.2
3591,1918,26,0.2
3592,3791,3801,0.1
3593,2182,1610,0.3
3594,3492,3477,1.0
3595,5831,5364,0.1
3596,4010,2023,0.1
3597,1998,1576,0.1
3598,264,1643,0.1
3599,2247,4301,0.1
3600,4521,4616,-1.0
3601,2718,1786,0.1
3602,5677,2809,0.1
3603,2916,2247,0.1
3604,1354,2269,0.1
3605,5550,5689,0.1
3606,1592,1611,0.1
3607,4092,2876,0.6
3608,4466,4169,0.1
3609,1430,996,0.1
3610,3402,2916,0.1
3611,1983,2247,0.5
3612,3666,26,0.1
3613,106,57,0.5
3614,2338,864,0.1
3615,884,841,0.1
3616,5046,4521,0.1
3617,1012,1269,0.1
3618,507,506,0.1
3619,1522,1204,0.2
3620,1321,1310,-0.1
3621,1240,1176,0.1
3622,786,857,0.3
3623,1797,2074,0.5
3624,5355,5649,0.1
3625,517,497,0.4
3626,1310,4559,-1.0
3627,2254,5303,0.1
3628,362,920,0.1
3629,1102,1104,0.5
3630,1343,841,1.0
3631,3952,3910,0.2
3632,3715,4654,-1.0
3633,419,338,0.1
3634,428,1358,0.1
3635,167,163,0.3
3636,1184,1121,0.1
3637,3690,4095,0.1
3638,3623,4333,0.1
3639,3751,4427,0.1
3640,2250,2339,0.1
3641,2710,26,0.7
3642,1774,1725,0.1
3643,366,217,0.1
3644,121,10,0.2
3645,1354,2401,0.2
3646,1705,1708,0.1
3647,1512,2198,1.0
3648,900,885,0.2
3649,2077,5103,-1.0
3650,0,272,0.1
3651,1981,1794,0.1
3652,3910,5206,-0.5
3653,66,1698,0.2
3654,1843,483,0.1
3655,1293,2707,0.5
3656,1522,1594,0.2
3657,4604,4444,0.5
3658,2707,1293,0.2
3659,544,643,0.1
3660,1053,1357,0.1
3661,970,233,0.2
3662,2218,3651,0.1
3663,919,791,0.3
3664,3573,3356,0.8
3665,3655,3656,0.1
3666,2128,3391,0.1
3667,3566,2020,0.1
3668,1907,3021,0.1
3669,2093,1461,0.1
3670,4193,4194,0.2
3671,684,726,0.1
3672,2587,3805,0.1
3673,2020,2007,0.1
3674,2140,3294,0.2
3675,1576,2195,0.1
3676,10,3380,0.1
3677,786,791,0.3
3678,1981,2719,0.1
3679,2077,4820,-0.1
3680,4219,5504,0.1
3681,2903,190,0.5
3682,4115,4470,0.2
3683,1764,2647,-1.0
3684,2020,2542,-1.0
3685,3525,4161,0.1
3686,1764,2008,0.1
3687,1485,3126,0.1
3688,5432,2587,0.1
3689,3613,3093,0.1
3690,2077,5112,-1.0
3691,738,310,0.2
3692,4372,4645,1.0
3693,2626,98,-1.0
3694,4589,4617,0.1
3695,2915,2707,0.1
3696,4795,4796,-0.1
3697,4471,2654,0.1
3698,896,1158,0.1
3699,1873,3379,0.1
3700,1794,1439,0.1
3701,1783,1576,0.1
3702,6,904,0.3
3703,4152,4092,0.1
3704,4521,4109,0.1
3705,1465,1456,0.1
3706,111,18,1.0
3707,2125,2047,0.1
3708,1873,3910,0.1
3709,4027,4221,0.1
3710,26,2597,0.1
3711,323,1814,0.3
3712,4027,3282,0.5
3713,2778,4206,0.3
3714,2542,2020,-0.1
3715,4023,3659,0.3
3716,4372,4578,-1.0
3717,3743,4235,0.3
3718,3062,1231,0.1
3719,1764,2042,-0.5
3720,1176,1623,1.0
3721,5846,5845,0.1
3722,5508,3800,0.1
3723,867,791,0.3
3724,3,2295,0.1
3725,4279,75,0.1
3726,4115,4559,0.1
3727,2399,313,0.1
3728,3819,4604,0.3
3729,2146,1901,0.5
3730,4444,3312,-1.0
3731,2262,1276,0.1
3732,3275,4354,0.1
3733,2117,4127,0.1
3734,4545,4672,0.2
3735,4274,26,0.1
3736,864,4250,0.1
3737,4933,5048,-0.2
3738,1955,388,0.2
3739,4092,4219,0.5
3740,4480,3898,0.3
3741,643,544,0.1
3742,1204,0,0.1
3743,1541,2498,0.1
3744,4435,3802,0.4
3745,1293,1521,0.6
3746,100,95,0.1
3747,3728,1970,-1.0
3748,2279,2388,0.1
3749,3378,5859,0.3
3750,2171,1512,0.1
3751,2349,2587,0.1
3752,2876,3019,0.2
3753,2587,1764,0.2
3754,3819,3922,0.1
3755,1792,1293,0.1
3756,584,1226,0.1
3757,791,45,-1.0
3758,269,1344,0.3
3759,1907,3033,0.2
3760,1160,497,0.8
3761,3062,3880,0.1
3762,163,106,0.8
3763,5222,2974,0.5
3764,3074,2587,0.1
3765,1456,1631,0.2
3766,4545,4267,0.1
3767,233,132,0.1
3768,2269,2077,0.2
3769,1913,26,0.1
3770,2839,3275,0.1
3771,1051,995,0.1
3772,26,1872,0.1
3773,4604,4826,0.1
3774,3525,3593,0.1
3775,3160,2433,0.1
3776,2953,28,0.1
3777,412,1281,0.1
3778,2702,2587,0.1
3779,4206,3621,0.1
3780,523,1629,0.1
3781,4685,4666,0.1
3782,0,290,0.5
3783,321,2,-1.0
3784,564,587,0.2
3785,2778,2723,0.1
3786,1814,1917,0.1
3787,4230,1839,0.3
3788,5269,5383,-1.0
3789,2354,4337,0.1
3790,4188,2587,0.1
3791,1981,2295,0.2
3792,1698,1725,-0.1
3793,309,209,0.5
3794,3438,3448,0.1
3795,3841,1998,0.1
3796,2302,921,-1.0
3797,5467,2084,0.1
3798,4738,4206,0.1
3799,2801,2894,1.0
3800,3032,3302,0.1
3801,5584,2257,0.1
3802,2605,3302,0.2
3803,1276,2049,0.3
3804,406,482,0.2
3805,1698,1850,0.1
3806,6,1997,0.1
3807,3951,3947,0.1
3808,1341,1532,0.1
3809,1293,1987,0.1
3810,1201,1053,0.1
3811,1783,1276,0.2
3812,4592,1521,-1.0
3813,4189,4482,0.1
3814,4083,2765,-1.0
3815,493,104,0.5
3816,4689,4719,0.1
3817,2580,4804,0.1
3818,2247,3247,0.1
3819,3564,4829,0.2
3820,1643,3659,0.1
3821,2017,2140,0.3
3822,4765,4904,0.1
3823,3680,1277,1.0
3824,3582,1981,0.3
3825,60,66,0.3
3826,5598,3910,0.2
3827,2602,2677,0.2
3828,5138,5135,0.1
3829,864,1631,0.1
3830,26,831,0.3
3831,1590,2020,0.1
3832,2820,202,0.1
3833,2257,2587,0.1
3834,1668,551,0.1
3835,3579,4521,0.3
3836,1310,4678,0.1
3837,722,593,0.1
3838,327,209,0.1
3839,2328,2313,0.3
3840,5245,3910,0.3
3841,729,779,0.2
3842,3569,3566,0.1
3843,37,6,0.4
3844,1341,1359,0.1
3845,3800,5875,0.1
3846,688,1521,0.1
3847,4035,3331,0.3
3848,729,376,0.4
3849,1051,1022,0.2
3850,4115,3125,0.3
3851,1039,1037,0.2
3852,4405,3759,0.1
3853,1844,1698,0.1
3854,216,362,0.1
3855,5309,4427,0.2
3856,264,2269,0.5
3857,26,1557,0.1
3858,4833,4559,0.1
3859,2125,2627,-1.0
3860,3294,2938,0.2
3861,2062,4277,0.1
3862,3712,4582,-1.0
3863,3378,5691,-0.1
3864,279,629,0.1
3865,1981,2230,0.1
3866,5502,5388,0.2
3867,4578,4643,0.1
3868,4932,26,0.5
3869,4092,5115,0.1
3870,3506,1853,0.2
3871,1344,2665,-1.0
3872,3341,4150,0.3
3873,5512,5614,0.1
3874,1777,26,0.1
3875,27,1571,0.1
3876,2328,2535,0.1
3877,452,0,0.1
3878,188,2318,0.1
3879,5717,4092,0.1
3880,2257,2295,0.1
3881,1901,1930,0.1
3882,2125,1998,0.1
3883,4289,4115,0.1
3884,1907,4053,0.1
3885,2009,5269,0.3
3886,3207,1786,-0.1
3887,2702,202,1.0
3888,4027,2020,0.1
3889,4191,3759,0.1
3890,4836,2570,0.3
3891,2587,3323,0.4
3892,3719,4590,-1.0
3893,84,1160,0.2
3894,2727,2247,0.1
3895,124,368,0.1
3896,3638,2020,0.3
3897,1853,2195,0.1
3898,3681,3717,-1.0
3899,701,106,0.1
3900,1310,5223,0.5
3901,26,3139,0.2
3902,3643,4127,0.1
3903,1245,1121,0.1
3904,368,430,0.1
3905,186,32,0.1
3906,1764,2530,-1.0
3907,2077,1231,-0.1
3908,1629,523,0.1
3909,3170,3194,0.3
3910,34,0,0.2
3911,3628,2884,1.0
3912,2077,2446,-0.2
3913,980,971,0.1
3914,310,45,0.2
3915,1363,1415,0.1
3916,1814,1952,0.1
3917,1486,1485,0.1
3918,2570,3040,0.2
3919,334,26,0.1
3920,2328,4027,0.2
3921,1291,1271,0.1
3922,2328,4092,0.2
3923,1786,2020,0.4
3924,1576,681,1.0
3925,1786,2545,0.2
3926,104,81,0.1
3927,28,770,0.1
3928,4501,864,0.1
3929,542,527,0.1
3930,3039,2338,0.1
3931,3819,4787,0.1
3932,3305,3231,0.4
3933,2545,3252,0.1
3934,4296,4559,0.1
3935,26,2039,0.1
3936,1275,1610,0.1
3937,40,0,0.2
3938,4586,4596,0.3
3939,701,10,0.1
3940,354,175,0.5
3941,4219,4748,0.1
3942,4470,4115,0.2
3943,1277,3372,0.2
3944,24,1594,0.1
3945,2876,2042,-0.5
3946,170,779,0.1
3947,1944,2065,0.1
3948,2257,1998,0.1
3949,1876,1891,0.1
3950,4604,3846,0.2
3951,2338,3399,-1.0
3952,406,269,0.2
3953,1624,1850,0.2
3954,3910,5535,-0.1
3955,2338,4296,-1.0
3956,1088,917,0.2
3957,5193,2256,0.5
3958,5134,5804,0.1
3959,4092,5028,0.1
3960,182,229,0.1
3961,2819,2813,-0.1
3962,1512,3725,0.1
3963,1519,1684,0.3
3964,2128,2803,0.3
3965,834,688,0.1
3966,1909,1907,0.3
3967,1890,1585,0.1
3968,0,220,0.1
3969,13,378,0.2
3970,2077,5797,0.1
3971,2087,1981,0.2
3972,306,44,0.1
3973,10,4153,0.1
3974,1925,1725,0.1
3975,2218,3164,-0.1
3976,3819,5138,0.1
3977,4746,2974,0.1
3978,3372,2446,-1.0
3979,1853,896,0.1
3980,1571,2032,1.0
3981,385,1571,0.3
3982,3316,3093,0.1
3983,864,1541,0.2
3984,1680,1341,0.1
3985,688,1121,0.1
3986,214,513,0.2
3987,3,264,0.5
3988,4444,4947,-0.5
3989,734,1746,0.1
3990,5512,4465,0.1
3991,2525,26,0.1
3992,806,728,0.9
3993,829,1024,0.1
3994,3904,4123,1.0
3995,1709,1698,0.2
3996,1764,2550,0.1
3997,493,384,0.1
3998,1921,2094,0.1
3999,783,974,0.4
4000,344,555,0.1
4001,2125,2222,0.1
4002,1705,1324,0.1
4003,3040,4294,0.2
4004,2695,1764,0.3
4005,4526,1764,0.2
4006,4312,2119,0.1
4007,1202,1121,0.2
4008,2417,2247,0.1
4009,2146,1855,0.2
4010,153,1354,0.3
4011,264,2365,0.1
4012,2204,0,0.2
4013,1422,1312,0.2
4014,2432,3295,1.0
4015,4741,664,-0.2
4016,132,1733,0.1
4017,4075,3826,0.1
4018,4012,3910,0.2
4019,820,111,0.1
4020,217,368,0.4
4021,217,304,0.5
4022,2765,1756,0.2
4023,2338,3062,0.1
4024,1998,3841,0.3
4025,523,529,0.1
4026,1631,1814,0.1
4027,2436,2247,0.1
4028,4115,2996,0.1
4029,3674,505,0.1
4030,3910,5186,0.2
4031,1354,1425,0.1
4032,27,1785,0.1
4033,2077,4590,-1.0
4034,1594,3848,0.1
4035,189,176,0.1
4036,147,26,0.2
4037,163,3319,0.1
4038,2087,2094,0.3
4039,2218,347,-0.3
4040,3759,4353,0.1
4041,4152,3958,0.2
4042,782,1876,0.1
4043,4115,2939,0.2
4044,86,13,0.1
4045,1344,551,0.4
4046,1610,1685,0.2
4047,1324,1341,-0.2
4048,3825,1310,1.0
4049,3580,5411,0.1
4050,3294,506,0.1
4051,3379,864,0.1
4052,1918,1931,0.1
4053,2577,2573,1.0
4054,3910,5591,0.1
4055,2020,2403,0.1
4056,226,589,0.1
4057,0,6,0.9
4058,3631,5667,0.1
4059,2169,1875,0.1
4060,4279,4783,0.1
4061,1276,888,0.1
4062,858,1598,0.9
4063,1965,3391,0.1
4064,5037,3696,0.1
4065,864,3958,-1.0
4066,26,1861,0.2
4067,2587,3370,0.1
4068,3692,3150,0.1
4069,1764,4571,-1.0
4070,4115,2710,0.1
4071,2359,2748,0.1
4072,41,656,0.2
4073,2587,2243,0.2
4074,909,637,0.8
4075,2432,1514,0.1
4076,783,791,0.3
4077,4187,4115,0.1
4078,75,84,0.1
4079,1998,5379,0.1
4080,2076,1324,0.1
4081,2338,2845,0.2
4082,1513,1499,0.2
4083,3659,565,0.1
4084,2941,2587,0.7
4085,3573,4080,0.2
4086,188,1326,0.1
4087,1121,841,0.2
4088,2152,896,0.1
4089,802,170,0.1
4090,2822,2587,0.6
4091,3247,30,0.1
4092,1166,230,0.1
4093,1876,782,0.1
4094,1230,3188,0.1
4095,2819,248,-0.1
4096,2939,3814,0.1
4097,3257,2218,0.2
4098,4299,21,0.1
4099,4092,5628,-1.0
4100,4277,4293,0.1
4101,1853,2392,0.2
4102,4299,5494,0.1
4103,2247,2214,0.5
4104,5825,5872,0.3
4105,2839,2898,0.1
4106,3834,3833,0.3
4107,3662,3795,0.1
4108,26,2204,0.5
4109,4471,26,0.5
4110,2162,1176,0.3
4111,26,4348,0.2
4112,1521,3470,0.1
4113,26,3110,0.1
4114,1310,1341,-0.1
4115,1514,5612,0.1
4116,3168,4228,0.1
4117,2959,1624,0.2
4118,2100,2072,0.1
4119,881,1081,1.0
4120,586,29,0.1
4121,4192,4597,-1.0
4122,321,2020,0.1
4123,606,138,0.1
4124,2216,26,0.1
4125,2338,3454,0.1
4126,1159,987,0.1
4127,4027,4555,-1.0
4128,2093,1303,0.2
4129,875,440,0.1
4130,264,451,0.1
4131,5134,506,0.1
4132,2884,623,0.2
4133,1786,1981,-0.4
4134,1965,1764,0.5
4135,1647,1668,0.3
4136,2587,500,0.1
4137,3800,2839,-1.0
4138,4427,5446,0.3
4139,1505,4473,0.1
4140,4586,864,-1.0
4141,2974,5222,0.2
4142,1965,3826,0.3
4143,282,26,0.1
4144,2185,4933,0.1
4145,313,495,0.2
4146,165,2447,-0.2
4147,4230,66,0.5
4148,1644,1832,0.4
4149,734,1435,0.2
4150,3282,3962,0.1
4151,1204,2091,0.1
4152,177,805,0.1
4153,4206,4504,0.1
4154,6,240,0.2
4155,4466,4644,0.2
4156,5319,441,0.2
4157,1853,1685,0.2
4158,2587,3894,0.1
4159,874,791,0.3
4160,4123,18,0.1
4161,466,1293,0.1
4162,1800,1522,0.5
4163,2942,4700,0.1
4164,26,5871,0.1
4165,4413,3566,0.1
4166,4423,3413,0.2
4167,5186,864,0.1
4168,3910,5621,-0.5
4169,5204,3910,0.1
4170,165,2446,-1.0
4171,1275,385,0.8
4172,2020,5801,0.2
4173,2901,2486,0.2
4174,3273,1981,0.2
4175,510,2248,0.1
4176,864,1891,0.1
4177,1718,3287,0.2
4178,3898,3826,0.2
4179,2166,1685,0.1
4180,4092,3573,0.4
4181,2128,2605,0.1
4182,105,144,0.1
4183,749,284,0.1
4184,3062,4182,0.1
4185,977,3365,0.2
4186,3680,3713,-1.0
4187,1275,1354,0.8
4188,454,528,0.1
4189,2953,3802,0.5
4190,3266,1981,0.4
4191,348,110,0.1
4192,4182,4094,0.1
4193,1764,4206,0.4
4194,4534,4316,0.1
4195,3497,4299,0.1
4196,1275,1905,0.1
4197,245,6,0.2
4198,2358,2204,0.4
4199,2354,4199,0.1
4200,1011,2094,0.1
4201,6,3093,0.1
4202,313,26,0.1
4203,1644,1853,0.2
4204,4299,98,0.1
4205,42,179,0.1
4206,2037,2045,0.1
4207,4404,4607,0.1
4208,4604,4401,0.1
4209,2223,2077,0.1
4210,0,2432,0.1
4211,5378,5439,0.1
4212,24,1804,0.1
4213,4277,4488,0.1
4214,1773,977,0.3
4215,4115,4960,0.1
4216,1312,83,0.1
4217,1177,1178,0.1
4218,2093,896,0.1
4219,282,6,0.4
4220,2020,2048,-1.0
4221,3714,1970,-1.0
4222,3348,30,0.1
4223,2020,4121,0.1
4224,1144,2079,0.1
4225,5170,2139,0.1
4226,26,5795,0.1
4227,1853,2296,0.2
4228,551,1850,0.1
4229,3573,321,0.3
4230,3638,2778,0.2
4231,1310,5550,0.1
4232,3969,977,0.1
4233,0,1354,0.4
4234,16,29,0.2
4235,1764,2514,-1.0
4236,4434,4200,0.1
4237,2876,5748,-1.0
4238,1521,1764,0.2
4239,1981,3093,0.3
4240,623,1786,0.2
4241,26,2255,0.1
4242,4115,4289,0.1
4243,4689,4856,0.1
4244,1847,3378,0.1
4245,1011,153,0.1
4246,575,551,0.1
4247,977,1118,0.2
4248,203,651,0.1
4249,4698,2545,0.1
4250,1725,18,1.0
4251,2358,1853,0.1
4252,736,1012,0.1
4253,2125,2293,0.2
4254,34,6,0.1
4255,2077,5061,-1.0
4256,5045,4039,0.1
4257,2472,2657,0.1
4258,321,2778,0.1
4259,2484,1685,0.2
4260,217,229,0.5
4261,2356,2347,0.1
4262,2110,18,-0.1
4263,740,1086,0.1
4264,4532,4171,0.5
4265,5218,5277,-1.0
4266,1293,1769,0.2
4267,383,343,0.1
4268,1144,3372,0.1
4269,4264,2062,0.1
4270,1853,2125,0.1
4271,1907,3774,0.1
4272,1853,2822,0.1
4273,2587,3145,0.1
4274,4895,4929,0.1
4275,3720,4749,0.1
4276,69,5134,0.1
4277,1354,1654,0.2
4278,2338,1786,0.2
4279,1404,240,0.1
4280,1907,5434,0.1
4281,2554,2247,0.2
4282,870,508,1.0
4283,1853,2116,0.1
4284,1764,2484,0.2
4285,3032,1230,0.2
4286,688,1249,0.1
4287,1667,1850,0.1
4288,2817,2766,0.1
4289,2526,1310,0.3
4290,1275,30,0.4
4291,595,594,1.0
4292,2204,1786,-0.1
4293,3573,4444,0.1
4294,623,216,0.2
4295,105,134,0.1
4296,2535,163,0.2
4297,5192,4746,0.1
4298,582,510,0.1
4299,26,1687,0.1
4300,3743,4250,0.1
4301,5502,5687,0.5
4302,4333,3898,0.2
4303,83,66,0.2
4304,3910,864,-0.8
4305,3458,3294,0.1
4306,1804,2242,0.1
4307,436,1001,0.1
4308,2576,1764,-1.0
4309,1064,964,0.2
4310,3713,4577,-1.0
4311,4589,4588,0.1
4312,2388,2077,0.1
4313,2587,4348,0.2
4314,2418,26,0.5
4315,2839,3822,0.1
4316,2204,3721,-0.1
4317,4741,4279,0.1
4318,217,308,0.3
4319,2247,2254,0.1
4320,2601,2622,0.2
4321,3573,4642,0.1
4322,3751,5496,0.1
4323,728,806,1.0
4324,4123,5826,0.1
4325,4521,41,0.1
4326,2072,864,0.1
4327,499,623,0.1
4328,1092,1093,0.1
4329,2790,2505,0.1
4330,1998,977,0.1
4331,1687,2570,0.5
4332,3481,3477,0.8
4333,3659,4087,0.1
4334,2010,1629,0.1
4335,0,527,0.1
4336,1051,1072,0.1
4337,483,349,0.1
4338,4299,5346,0.1
4339,4115,5349,0.1
4340,4299,2273,0.1
4341,1275,1293,0.6
4342,1443,26,0.1
4343,4299,2605,-0.1
4344,1,476,0.1
4345,500,41,0.1
4346,3838,4191,0.1
4347,1160,623,0.2
4348,444,103,0.5
4349,1344,1646,0.1
4350,3551,3496,0.1
4351,1016,692,0.1
4352,1344,2622,-1.0
4353,375,68,0.5
4354,5378,4168,0.1
4355,1764,1918,-1.0
4356,5032,3743,0.1
4357,368,365,0.2
4358,2587,2341,0.1
4359,4161,5273,-1.0
4360,3715,4582,-1.0
4361,4891,4894,0.1
4362,1276,1328,0.1
4363,440,1022,0.2
4364,444,490,0.1
4365,762,593,0.1
4366,2892,2948,0.1
4367,2273,4737,0.1
4368,2146,864,0.1
4369,2644,2646,0.3
4370,1764,4588,-1.0
4371,1354,1485,0.4
4372,98,732,0.1
4373,2949,1981,0.4
4374,1176,1394,0.9
4375,1340,26,0.1
4376,356,105,0.1
4377,4600,4027,0.2
4378,6,575,0.1
4379,3696,5037,0.3
4380,1888,715,0.1
4381,4079,2587,0.1
4382,3743,4217,0.1
4383,1957,3640,0.1
4384,26,1482,0.1
4385,397,261,0.1
4386,2020,3718,-1.0
4387,3540,2839,1.0
4388,623,4545,0.1
4389,5378,3646,-0.1
4390,1160,1202,0.5
4391,209,44,0.1
4392,2555,1981,0.2
4393,3819,3188,0.1
4394,736,1121,0.1
4395,5529,2974,0.1
4396,524,557,0.2
4397,2829,2853,0.1
4398,1921,2587,0.2
4399,4721,2347,0.6
4400,5272,4299,-0.1
4401,132,1998,0.1
4402,2338,177,0.1
4403,1354,3275,-0.1
4404,441,6,0.2
4405,1807,1725,0.1
4406,4738,4604,0.2
4407,896,1204,0.3
4408,2011,1764,0.1
4409,506,3316,0.1
4410,1271,1190,0.1
4411,2981,4082,0.2
4412,2587,3627,0.4
4413,6,27,0.3
4414,1176,29,0.8
4415,494,483,0.1
4416,1893,3903,0.1
4417,3038,26,0.1
4418,4198,3643,0.3
4419,1547,1649,0.5
4420,3546,2570,0.1
4421,1981,2672,0.5
4422,1764,2587,0.2
4423,2139,3668,-1.0
4424,2786,26,0.1
4425,2953,4312,0.1
4426,506,3838,0.2
4427,5660,26,0.1
4428,3453,5290,-1.0
4429,240,1430,0.1
4430,3470,2354,0.1
4431,1344,1800,0.8
4432,3378,5584,0.1
4433,1725,1668,0.2
4434,165,880,0.4
4435,2247,2355,0.1
4436,403,419,0.1
4437,3503,2944,0.1
4438,2587,2886,0.1
4439,4559,5319,0.2
4440,3294,2338,0.1
4441,5309,4279,0.3
4442,5222,4115,0.2
4443,3333,190,0.1
4444,1875,2005,0.1
4445,3802,4122,0.3
4446,3947,3946,0.3
4447,1786,1718,0.1
4448,1033,692,0.8
4449,3472,4147,0.1
4450,11,257,0.2
4451,4931,4434,0.1
4452,864,1291,0.1
4453,4521,4471,0.2
4454,26,340,0.1
4455,4206,2955,0.1
4456,2871,2338,0.1
4457,510,422,0.1
4458,98,2183,0.1
4459,1484,1293,0.1
4460,853,1211,0.1
4461,2587,3816,0.3
4462,410,323,0.1
4463,451,209,0.1
4464,1921,5665,0.2
4465,3503,1624,0.1
4466,4521,2545,0.1
4467,896,510,0.1
4468,964,1007,0.3
4469,5378,2570,0.4
4470,4593,4598,0.1
4471,81,55,0.2
4472,2433,2550,0.1
4473,1764,441,0.4
4474,1440,26,0.1
4475,2545,3233,0.1
4476,2576,2579,1.0
4477,4423,5643,0.1
4478,4316,4532,0.1
4479,4833,5258,0.1
4480,4115,2276,0.1
4481,896,1935,0.1
4482,10,2166,0.6
4483,1576,1756,0.2
4484,3819,4545,0.3
4485,2204,1921,0.1
4486,1668,1629,0.2
4487,4460,1456,0.1
4488,4148,4152,0.1
4489,3977,3751,0.1
4490,2387,3604,0.1
4491,551,2338,0.1
4492,3378,3825,0.1
4493,3911,26,0.1
4494,26,3061,0.1
4495,864,2269,0.1
4496,1647,551,0.1
4497,3964,3523,0.5
4498,2420,4092,0.1
4499,451,371,0.1
4500,4205,3623,0.1
4501,1469,505,0.1
4502,1998,1981,-1.0
4503,5413,5411,0.1
4504,3128,3154,0.1
4505,2016,5707,0.1
4506,2125,2096,0.2
4507,3643,10,0.1
4508,1203,593,0.2
4509,2077,5075,-1.0
4510,2973,1907,0.3
4511,217,352,0.5
4512,2261,1248,0.1
4513,569,230,0.1
4514,2765,1647,0.5
4515,965,452,0.2
4516,2826,1629,1.0
4517,5583,5532,-0.5
4518,1643,1725,0.2
4519,6,370,-0.1
4520,4027,3893,0.1
4521,1685,1459,0.2
4522,2587,3074,0.2
4523,3910,4775,0.3
4524,726,1002,0.1
4525,2498,1541,0.1
4526,1357,2037,0.1
